"typ","kml","vater","mutter","hskfg","hskfg2","schlupf","genera","mort","EN1","EN2","EN3","EN4","EN5","EN6","EN7","EN8","EN9","EN10","EN11","EN12","EN13","BW32","EW30","EW40","EW50","EW70","Gruppe"
12,4788943,4585487,4612771,712249,712249,15,47,NA,24,28,26,27,28,28,28,27,NA,26,28,27,23,2055,54.3,61.2,58.4,58.3,"BC1"
12,4788944,4585487,4612771,712466,712466,15,47,NA,14,28,28,28,25,28,28,27,NA,27,26,25,26,2031,54.6,53.4,59.1,60,"BC1"
12,4788946,4585487,4611986,712204,712204,15,47,NA,10,21,22,25,26,28,28,28,NA,28,27,28,26,1935,51.1,58.3,59.5,57.2,"BC1"
12,4788948,4585487,4611986,712267,712267,15,47,NA,15,24,20,3,11,17,18,21,NA,16,9,18,19,2295,59,67.2,62.1,74,"BC1"
12,4788951,4585487,4612089,712410,712410,15,47,NA,5,27,28,21,27,27,28,27,NA,28,25,26,27,1764,55.2,62.3,60.4,62.4,"BC1"
12,4788957,4585487,4612499,712261,712261,15,47,NA,18,28,26,27,27,28,26,27,NA,24,25,26,26,1792,55.7,64.3,70.7,68.5,"BC1"
12,4788958,4585487,4612499,712442,712442,15,47,NA,14,26,26,23,27,28,23,24,NA,25,27,27,18,2240,65,69.3,67.8,70.5,"BC1"
12,4788961,4585487,4613268,712203,712203,15,47,NA,12,19,23,21,26,25,28,28,NA,28,26,28,23,2341,58.9,64.6,66.4,68.4,"BC1"
12,4788964,4585522,4612969,712205,NA,15,47,9,22,26,27,27,27,28,26,27,NA,NA,NA,NA,NA,2156,61.2,67.9,65.7,NA,"BC1"
12,4788969,4585522,4613593,712434,712434,15,47,NA,13,28,27,28,28,27,26,26,NA,26,25,26,18,1760,60.6,58.3,64.5,61.8,"BC1"
12,4788970,4585522,4613593,712210,712210,15,47,NA,15,21,23,25,28,28,27,28,NA,28,28,27,24,2067,56.4,68,62.3,63.7,"BC1"
12,4788974,4585522,4613631,712407,712407,15,47,11,24,26,28,28,27,28,28,27,NA,28,21,0,0,1587,53.5,53.5,56.6,NA,"BC1"
12,4788978,4585522,4613343,712227,712227,15,47,NA,13,17,24,28,25,27,28,27,NA,27,25,26,26,1964,55.2,62.3,63.3,62.7,"BC1"
12,4788981,4585522,4612792,712200,712200,15,47,11,13,28,27,28,28,28,27,26,NA,24,19,0,0,1904,59.9,61.6,64.9,NA,"BC1"
12,4788982,4585522,4612792,712409,712409,15,47,NA,16,28,27,27,26,26,26,26,NA,28,28,26,27,2143,67.5,72.9,67.8,70.6,"BC1"
12,4788986,4585489,4612789,712075,712075,15,47,NA,15,25,24,27,28,27,27,27,NA,27,25,28,22,2076,59.2,64.9,65.3,62.8,"BC1"
12,4788987,4585489,4612789,712220,712220,15,47,NA,15,28,28,27,21,26,27,26,NA,28,27,23,23,2075,52.2,55.3,66.3,62.3,"BC1"
12,4788991,4585489,4612806,712457,712457,15,47,NA,10,27,27,25,28,27,28,28,NA,27,28,21,18,2166,52.8,58.3,57.1,64.3,"BC1"
12,4788996,4585489,4613251,712462,712462,15,47,NA,23,26,28,25,26,26,28,28,NA,26,26,25,27,1815,54.3,54.8,53.8,63.7,"BC1"
12,4789000,4585489,4612444,712440,712440,15,47,NA,17,28,28,28,27,27,25,28,NA,26,26,24,27,2177,57.8,58.2,66.5,70.5,"BC1"
12,4789001,4585489,4612444,712428,712428,15,47,NA,11,21,25,28,28,27,28,26,NA,27,28,27,27,2212,60.1,63.9,66.8,64.7,"BC1"
12,4789006,4585489,4613143,712402,712402,15,47,NA,14,23,22,27,28,27,28,28,NA,26,23,25,22,1912,54.8,57.1,62.2,61.4,"BC1"
12,4789010,4585500,4612968,712068,712068,15,47,NA,14,27,28,20,15,26,24,8,NA,26,12,25,10,1736,58.8,66.8,54.5,67.9,"BC1"
12,4789014,4585500,4611962,712401,712401,15,47,NA,16,28,27,28,28,27,28,27,NA,26,25,23,18,1916,61.1,61.2,63.5,64.9,"BC1"
12,4789015,4585500,4611962,712415,NA,15,47,8,14,22,11,18,0,9,20,11,NA,NA,NA,NA,NA,2341,NA,NA,67.9,NA,"BC1"
12,4789020,4585500,4612070,712420,712420,15,47,NA,9,26,26,25,28,26,26,27,NA,21,17,20,17,2133,60.4,64.3,64.8,71.8,"BC1"
12,4789032,4585490,4612152,712438,712438,15,47,NA,15,27,27,25,27,26,27,28,NA,28,26,26,22,2046,60.7,64.2,67.6,67.7,"BC1"
12,4789037,4585490,4612610,712404,712404,15,47,NA,22,24,24,21,28,27,26,26,NA,26,27,24,22,1876,54.1,59.4,58.3,61.9,"BC1"
12,4789040,4585490,4612481,712408,712408,15,47,NA,15,22,22,28,27,26,27,28,NA,28,28,28,28,1973,52.6,57.9,54.3,55.3,"BC1"
12,4789042,4585490,4612481,712230,712230,15,47,NA,12,15,22,26,20,28,26,26,NA,28,28,26,28,1805,56.1,61.3,62.4,60.9,"BC1"
12,4789046,4585537,4613440,712416,712416,15,47,NA,18,27,27,28,28,28,28,27,NA,28,27,28,26,1960,57.2,57.5,57.7,60.7,"BC1"
12,4789058,4585537,4613388,712418,712418,15,47,NA,18,27,27,27,27,27,27,27,NA,22,25,26,28,1603,57.8,61.6,58.1,68.2,"BC1"
12,4789063,4585537,4613429,712062,712062,15,47,NA,19,27,27,27,25,27,27,28,NA,27,27,26,22,1945,57.6,61.4,64.5,63.4,"BC1"
12,4789064,4585537,4613429,712427,712427,15,47,NA,19,24,24,28,26,27,28,28,NA,27,27,25,25,1685,54.5,54,54.4,52.7,"BC1"
12,4789068,4585547,4612061,712467,712467,15,47,NA,24,28,28,28,28,28,26,27,NA,28,26,14,1,2012,57.9,NA,66.2,70,"BC1"
12,4789071,4585547,4613340,712064,712064,15,47,NA,7,14,28,28,28,27,27,27,NA,25,28,28,28,1793,57.7,59,60.2,63.1,"BC1"
12,4789075,4585547,4613600,712423,NA,15,47,1,0,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BC1"
12,4789078,4585547,4613348,712412,712412,15,47,NA,23,26,25,24,23,25,26,27,NA,25,25,24,23,2192,58.3,62.5,60,64.2,"BC1"
12,4789082,4585549,4613354,712233,712233,15,47,10,9,24,27,28,27,25,26,23,NA,18,0,0,0,2367,63.5,68.7,62.9,NA,"BC1"
12,4789083,4585549,4613354,712429,712429,15,47,NA,5,18,26,28,27,27,25,25,NA,23,14,17,7,1974,52.7,62,62.7,69.4,"BC1"
12,4789084,4585549,4613354,712054,712054,15,47,10,10,25,26,26,25,27,24,27,NA,0,0,0,0,2560,61.2,66.2,68,NA,"BC1"
12,4789087,4585549,4612260,712235,712235,15,47,NA,13,27,28,28,27,28,24,28,NA,28,26,28,27,1780,55.5,60.8,59.3,62.7,"BC1"
12,4789088,4585549,4612260,712417,712417,15,47,NA,15,28,17,14,24,22,25,11,NA,1,0,0,0,1602,53.1,59.9,59.5,NA,"BC1"
12,4789091,4585549,4613005,712236,712236,15,47,NA,16,16,25,25,28,28,27,28,NA,27,28,28,28,2092,54.7,61.8,62.6,65.6,"BC1"
12,4789092,4585549,4613005,712229,712229,15,47,NA,8,18,20,26,26,27,27,28,NA,28,28,27,28,1837,59.9,72.3,71.5,70.8,"BC1"
12,4789095,4585549,4613653,712232,712232,15,47,NA,17,27,28,28,28,28,28,27,NA,25,26,25,25,1666,56.5,58.8,60.4,62.4,"BC1"
12,4789096,4585549,4613653,712422,712422,15,47,NA,16,26,27,27,27,28,28,28,NA,28,23,27,24,2310,60.1,67.2,64,72.2,"BC1"
12,4789098,4585549,4612573,712431,NA,15,47,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BC1"
12,4789101,4585516,4613594,712076,712076,15,47,NA,12,28,28,26,28,28,28,27,NA,21,18,19,20,1948,63.5,65.6,69.8,73.4,"BC1"
12,4789102,4585516,4613594,712060,712060,15,47,NA,23,27,27,28,28,28,27,28,NA,25,26,27,27,1671,66.5,62.4,66.6,65.7,"BC1"
12,4789105,4585516,4613140,712425,712425,15,47,NA,12,25,26,28,27,28,28,26,NA,28,25,27,28,1902,65.7,63.5,67.8,72,"BC1"
12,4789106,4585516,4613140,712411,712411,15,47,NA,16,27,24,26,26,28,28,28,NA,27,24,25,21,1839,64.8,65.5,65.2,72.4,"BC1"
12,4789107,4585516,4613140,712251,712251,15,47,NA,22,27,28,25,25,25,26,24,NA,26,23,21,19,1611,51.6,54.9,59.2,63.7,"BC1"
12,4789111,4585516,4612634,712234,NA,15,47,6,10,9,3,4,7,1,0,0,NA,NA,NA,NA,NA,2152,61.7,65.7,NA,NA,"BC1"
12,4789113,4585516,4612634,712225,712225,15,47,NA,19,27,28,28,28,28,28,28,NA,28,27,28,9,1729,56.1,59.8,57.3,57.9,"BC1"
12,4789117,4585516,4613583,712406,712406,15,47,NA,27,28,27,27,26,26,27,25,NA,25,23,22,21,1630,49.3,50,51.2,53.1,"BC1"
12,4789118,4585516,4613583,712238,712238,15,47,NA,28,27,27,28,28,26,28,27,NA,27,24,28,25,1600,57.4,60.4,62.2,64.9,"BC1"
12,4789119,4585516,4613583,712231,712231,15,47,NA,9,27,27,28,26,26,24,27,NA,27,26,26,26,1666,56.7,62.2,65.3,62.7,"BC1"
12,4789122,4585501,4612512,712053,712053,15,47,NA,11,26,27,27,28,28,28,26,NA,28,26,27,24,2582,65.6,71.5,72.3,69.1,"BC1"
12,4789123,4585501,4612512,712226,712226,15,47,NA,11,21,26,25,27,28,27,28,NA,27,28,28,28,2391,66,70,71.3,68.6,"BC1"
12,4789126,4585501,4612243,712066,712066,15,47,NA,20,21,28,28,28,28,28,28,NA,28,27,28,26,1942,56.5,60.2,63,62.1,"BC1"
12,4789127,4585501,4612243,712237,712237,15,47,NA,13,27,23,0,0,0,15,26,NA,27,26,27,27,1994,51.7,NA,60.9,59.3,"BC1"
12,4789130,4585501,4612472,712419,712419,15,47,NA,16,28,28,28,27,28,28,27,NA,26,25,24,25,2003,58.7,64.2,62.3,61.8,"BC1"
12,4789131,4585501,4612472,712461,712461,15,47,NA,15,21,25,28,27,27,25,24,NA,28,27,27,22,1991,57.5,64.7,60.5,61.9,"BC1"
12,4789132,4585501,4612472,712071,712071,15,47,NA,17,19,20,26,28,26,28,27,NA,28,27,27,28,1855,55.7,61.4,64.5,61.4,"BC1"
12,4789136,4585501,4613269,712058,712058,15,47,NA,24,25,27,28,27,27,27,25,NA,26,27,22,24,1994,55.6,59.6,58.2,59.9,"BC1"
12,4789140,4585501,4612839,712202,712202,15,47,NA,16,23,24,24,23,27,27,27,NA,25,23,27,27,1930,NA,55.7,59.3,61.3,"BC1"
12,4789141,4585501,4612839,712067,712067,15,47,NA,18,28,28,28,27,28,28,28,NA,28,28,26,26,1809,52.3,57.4,56.3,61.2,"BC1"
12,4789145,4585507,4613082,712436,712436,15,47,NA,16,28,26,26,26,25,27,24,NA,25,26,25,24,1760,56.9,58.3,63.8,65.7,"BC1"
12,4789148,4585507,4612005,712077,712077,15,47,NA,17,27,26,27,27,28,27,25,NA,23,22,26,26,1922,60.3,61.2,60,68.6,"BC1"
12,4789152,4585507,4612581,712063,712063,15,47,NA,8,25,26,25,24,24,23,23,NA,22,19,22,21,1826,56.1,56.6,61.4,59.9,"BC1"
12,4789153,4585507,4612581,712057,712057,15,47,NA,16,28,28,28,27,27,28,26,NA,27,27,27,24,1928,57.7,60.3,59.8,63.7,"BC1"
12,4789155,4585507,4613290,712056,712056,15,47,NA,12,27,27,28,28,27,26,27,NA,7,3,1,3,1881,60.6,67.3,65.3,NA,"BC1"
12,4789159,4585507,4613341,712414,712414,15,47,NA,22,15,27,13,14,18,16,16,NA,22,16,19,16,2029,NA,NA,71.8,67.8,"BC1"
12,4789160,4585507,4613341,712460,NA,15,47,6,14,27,27,27,27,27,2,2,NA,NA,NA,NA,NA,1889,48,55.2,NA,NA,"BC1"
12,4789162,4585536,4610005,712239,712239,15,47,NA,9,26,24,26,28,28,28,22,NA,25,24,24,24,1694,53.9,55.4,55.4,60,"BC1"
12,4789163,4585536,4610005,712061,712061,15,47,NA,15,25,27,22,28,27,28,28,NA,28,26,26,25,1752,54,54.9,55.8,54.7,"BC1"
12,4789164,4585536,4610005,712253,712253,15,47,NA,9,26,28,27,25,27,24,24,NA,24,25,24,23,1468,51.7,55.2,54.3,58.4,"BC1"
12,4789168,4585536,4610244,712201,712201,15,47,NA,13,26,28,27,25,25,26,28,NA,25,25,20,21,1581,56.4,60.2,62,65.8,"BC1"
12,4789170,4585536,4610244,712070,712070,15,47,NA,17,28,26,28,28,27,26,26,NA,12,15,10,8,1931,60,64.1,62.8,63.2,"BC1"
12,4789173,4585536,4610863,712218,712218,15,47,NA,14,27,28,26,27,27,28,28,NA,28,27,28,21,1773,54.2,54.1,54.7,55.6,"BC1"
12,4789174,4585536,4610863,712055,712055,15,47,NA,9,27,26,26,25,26,26,23,NA,23,19,21,23,1603,52.9,56,63.5,65.1,"BC1"
12,4789178,4585536,4611712,712421,712421,15,47,NA,19,26,28,25,28,22,27,26,NA,24,26,28,25,1991,61.6,67.3,62.2,64,"BC1"
12,4789181,4585536,4610590,712059,712059,15,47,NA,9,18,11,14,11,10,17,8,NA,8,9,12,11,1739,51.7,53.4,NA,NA,"BC1"
12,4789182,4585536,4610590,712222,712222,15,47,NA,13,27,27,28,28,27,27,26,NA,23,26,25,23,1462,59.4,61.4,60.6,65.7,"BC1"
12,4789189,4585508,4610630,712403,712403,15,47,NA,14,21,15,13,0,19,16,19,NA,25,28,28,28,1585,55.3,NA,NA,59.9,"BC1"
12,4789192,4585508,4611214,712065,712065,15,47,NA,19,25,27,27,25,22,28,26,NA,23,25,22,22,2029,57.2,58.8,61.6,65.4,"BC1"
12,4789193,4585508,4611214,712069,712069,15,47,NA,17,28,28,26,28,28,26,23,NA,24,25,24,23,1868,58.2,61.4,68.7,68.3,"BC1"
12,4789197,4585486,4611932,712247,712247,16,47,NA,7,17,21,23,26,27,28,27,NA,28,25,28,25,2027,50.8,66.5,65.2,65,"BC1"
12,4789198,4585486,4611932,712223,712223,16,47,NA,11,26,28,27,27,28,28,26,NA,21,21,17,15,1723,59.1,61.5,61.4,64,"BC1"
12,4789203,4585486,4613635,712455,712455,16,47,NA,12,27,28,28,24,28,28,27,NA,27,25,27,22,2119,56.3,60.2,58,59.7,"BC1"
12,4789204,4585486,4613635,712463,712463,16,47,NA,16,20,28,26,27,27,27,27,NA,24,28,25,26,1954,54.8,56.7,64.3,54.9,"BC1"
12,4789205,4585486,4613635,712214,712214,16,47,NA,8,18,27,25,26,23,25,26,NA,27,26,27,23,2051,63.4,64.6,68.7,71,"BC1"
12,4789208,4585486,4612545,712010,712010,16,47,NA,5,21,24,12,23,23,23,11,NA,1,2,0,0,2168,63,74.7,NA,NA,"BC1"
12,4789209,4585486,4612545,712248,712248,16,47,NA,12,15,13,20,17,26,26,25,NA,21,5,1,4,2150,60.9,64.8,67.5,NA,"BC1"
12,4789215,4585488,4612020,712266,712266,16,47,NA,5,26,17,27,24,28,27,28,NA,28,28,20,26,1931,56.3,63.6,64.4,60.2,"BC1"
12,4789217,4585488,4612020,712433,712433,16,47,12,10,22,28,27,28,27,28,28,NA,26,26,15,0,2049,54.6,60.9,64,64.4,"BC1"
12,4789218,4585488,4612020,712260,712260,16,47,NA,7,22,22,27,27,27,24,28,NA,26,28,28,28,1929,55.7,60.9,56.5,63.2,"BC1"
12,4789221,4585488,4612263,712007,712007,16,47,NA,19,27,26,28,23,27,26,22,NA,24,24,25,21,1800,59.2,62.3,58.8,62.9,"BC1"
12,4789222,4585488,4612263,712217,712217,16,47,NA,15,28,27,27,26,27,25,28,NA,28,25,25,26,1815,55.7,55.4,63.4,63.9,"BC1"
12,4789227,4585488,4612183,712265,712265,16,47,NA,18,25,27,26,25,28,27,25,NA,26,27,25,4,1828,55.2,60.5,63.4,69.5,"BC1"
12,4789230,4585488,4612044,712020,712020,16,47,NA,14,25,27,28,27,27,28,28,NA,28,27,26,23,1914,66.2,73.1,73.8,73,"BC1"
12,4789231,4585488,4612044,712444,712444,16,47,NA,13,22,22,25,28,25,24,28,NA,28,26,27,26,2005,70.3,75.8,70.9,80.4,"BC1"
12,4789232,4585488,4612044,712224,712224,16,47,NA,20,25,27,27,27,28,28,28,NA,27,27,22,25,1734,56.5,62.9,60.3,61.3,"BC1"
12,4789236,4585518,4613337,712009,712009,16,47,NA,14,27,28,28,27,27,28,26,NA,26,26,23,25,2190,55.9,59.1,59.3,65.3,"BC1"
12,4789237,4585518,4613337,712029,712029,16,47,NA,14,25,27,28,26,25,25,24,NA,24,23,23,22,2017,61.1,64.8,68.7,72.2,"BC1"
12,4789238,4585518,4613337,712256,712256,16,47,NA,27,27,28,28,27,27,25,26,NA,24,21,24,25,1809,58.3,61.3,66.1,67,"BC1"
12,4789239,4585518,4613337,712452,712452,16,47,NA,13,28,28,28,28,26,28,28,NA,28,28,28,25,1931,60.3,66.5,63.9,64.2,"BC1"
12,4789242,4585518,4612447,712262,712262,16,47,NA,18,24,24,24,26,25,21,25,NA,24,22,22,23,1721,60,62.9,66.6,70.8,"BC1"
12,4789244,4585518,4612447,712014,712014,16,47,NA,21,28,25,24,21,22,20,21,NA,19,16,17,17,1742,60.8,69.6,77.8,78.1,"BC1"
12,4789248,4585518,4612599,712027,712027,16,47,NA,9,28,27,25,24,25,26,25,NA,26,25,24,17,1858,64.7,69.2,73.8,74.1,"BC1"
12,4789251,4585518,4612694,712435,712435,16,47,NA,16,27,24,25,25,25,27,25,NA,22,24,23,22,1932,61.7,65.5,67.5,69.2,"BC1"
12,4789252,4585518,4612694,712413,712413,16,47,NA,19,25,27,26,26,27,25,26,NA,24,25,25,22,1832,58.5,63.1,66.9,63.5,"BC1"
12,4789253,4585518,4612694,712277,712277,16,47,NA,14,28,27,27,28,25,27,27,NA,27,27,27,19,1712,53.9,57.1,55,58.1,"BC1"
12,4789259,4585487,4612771,712447,712447,16,47,NA,4,18,17,25,21,19,27,28,NA,28,26,28,28,2215,58.3,62.3,69.1,68.7,"BC1"
12,4789260,4585487,4612771,712451,712451,16,47,NA,21,28,28,28,28,28,27,27,NA,27,28,28,27,1996,53.8,56.8,55.9,58,"BC1"
12,4789265,4585487,4611986,712017,712017,16,47,NA,6,26,25,26,26,26,27,25,NA,26,26,27,27,2075,58.5,58.4,61.1,62.3,"BC1"
12,4789266,4585487,4611986,712264,712264,16,47,NA,17,23,26,28,24,26,28,28,NA,23,28,26,22,2127,58.5,61.5,65.1,67.8,"BC1"
12,4789270,4585487,4612089,712430,712430,16,47,NA,3,25,27,28,28,28,27,27,NA,27,25,27,28,1988,60.2,64.6,66.1,67,"BC1"
12,4789271,4585487,4612089,712446,712446,16,47,NA,5,28,28,27,24,28,27,27,NA,27,28,27,25,1849,55.3,60.7,62.7,63.2,"BC1"
12,4789272,4585487,4612089,712272,712272,16,47,NA,5,14,27,15,13,15,27,24,NA,27,27,21,25,1853,59.6,68.3,69.7,64.7,"BC1"
12,4789275,4585487,4612499,712022,712022,16,47,NA,14,28,27,26,27,28,28,28,NA,27,27,28,26,1983,56.7,60.5,62.3,62.3,"BC1"
12,4789276,4585487,4612499,712243,712243,16,47,NA,10,22,28,26,27,24,28,28,NA,25,27,23,27,2092,61.8,68.6,70.4,70.7,"BC1"
12,4789277,4585487,4612499,712257,712257,16,47,NA,13,23,22,22,28,26,28,26,NA,21,24,25,28,2187,60.6,71.9,67.8,77,"BC1"
12,4789281,4585487,4613268,712441,712441,16,47,NA,12,28,27,27,27,28,24,25,NA,8,9,5,1,1875,54.6,57.4,61.7,61.2,"BC1"
12,4789282,4585487,4613268,712424,712424,16,47,NA,4,20,20,26,25,26,28,28,NA,28,24,25,25,2147,53.6,63,64.7,65.4,"BC1"
12,4789283,4585487,4613268,712242,712242,16,47,NA,2,28,27,28,28,26,28,26,NA,27,23,23,19,1853,55.4,60.4,62.6,63.5,"BC1"
12,4789288,4585522,4613593,712246,712246,16,47,NA,14,24,28,28,28,26,28,26,NA,28,26,26,26,1927,59.3,63.9,69.2,70.1,"BC1"
12,4789290,4585522,4613593,712449,712449,16,47,11,13,24,25,24,20,23,22,23,NA,20,0,0,0,1944,52.2,51.6,56.6,NA,"BC1"
12,4789295,4585522,4613631,712448,712448,16,47,NA,15,28,26,28,28,28,26,28,NA,28,27,28,25,1861,56,59,58.4,61.3,"BC1"
12,4789296,4585522,4613631,712207,712207,16,47,NA,12,28,28,27,27,26,27,24,NA,21,26,21,24,1569,54.9,57,57.3,64.1,"BC1"
12,4789300,4585522,4613343,712000,712000,16,47,NA,11,25,23,28,26,23,28,26,NA,28,25,26,27,2169,61.1,67,68.1,68.8,"BC1"
12,4789301,4585522,4613343,712458,712458,16,47,NA,15,28,28,28,28,28,26,26,NA,28,27,27,26,1963,55.7,58.6,59,59.8,"BC1"
12,4789306,4585522,4612792,712445,712445,16,47,NA,11,28,28,28,28,28,27,27,NA,25,26,27,25,2111,63.1,63.3,65.3,70.5,"BC1"
12,4789309,4585489,4612789,712211,NA,16,47,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BC1"
12,4789311,4585489,4612806,712470,712470,16,47,NA,8,23,25,28,27,23,28,28,NA,27,28,26,20,1773,54.3,65.3,66.7,68.1,"BC1"
12,4789313,4585489,4612806,712255,712255,16,47,NA,10,26,27,26,28,28,27,28,NA,28,27,27,27,2266,54.6,58.8,61.2,61.7,"BC1"
12,4789318,4585489,4613251,712273,712273,16,47,NA,11,28,26,28,26,28,28,26,NA,24,27,28,25,1955,58.9,58.5,64.7,63.9,"BC1"
12,4789324,4585489,4613143,712028,712028,16,47,NA,17,28,26,28,28,28,27,27,NA,26,27,26,22,2181,62.6,63.4,70.7,74.3,"BC1"
12,4789328,4585500,4612968,712021,712021,16,47,NA,13,27,27,27,28,28,27,28,NA,25,24,25,23,1939,55.2,56,58.6,61.9,"BC1"
12,4789329,4585500,4612968,712043,712043,16,47,NA,21,28,25,26,24,25,25,26,NA,24,20,21,20,2034,50.9,55.2,56.3,61.5,"BC1"
12,4789332,4585500,4611962,712023,712023,16,47,NA,11,27,27,27,28,28,28,28,NA,12,22,25,27,2188,59.6,66.1,66,66.6,"BC1"
12,4789334,4585500,4612070,712046,712046,16,47,NA,13,25,25,23,26,23,7,2,NA,0,0,0,0,2178,59.3,65.3,NA,NA,"BC1"
12,4789335,4585500,4612070,712212,712212,16,47,NA,14,27,28,27,27,23,13,22,NA,27,13,22,27,1759,52.8,57.7,62.2,61.8,"BC1"
12,4789339,4585500,4612296,712244,712244,16,47,NA,11,27,27,25,26,26,26,27,NA,24,26,21,21,1978,59.2,66.4,64.5,66.6,"BC1"
12,4789341,4585500,4612296,712241,712241,16,47,NA,6,27,27,28,27,27,27,28,NA,22,22,20,23,2012,57.4,58,63.9,66.7,"BC1"
12,4789346,4585490,4612253,712469,712469,16,47,NA,21,27,28,26,28,28,28,28,NA,22,27,25,27,1832,53.3,57.7,57.1,60.2,"BC1"
12,4789347,4585490,4612253,712453,712453,16,47,NA,14,27,27,26,26,28,26,27,NA,28,25,27,27,1724,54.5,58,60.3,56.9,"BC1"
12,4789351,4585490,4612152,712245,712245,16,47,NA,11,25,18,19,16,20,14,18,NA,25,24,22,25,2067,57.7,65.1,66.4,62.4,"BC1"
12,4789352,4585490,4612152,712002,712002,16,47,NA,15,28,28,27,27,28,28,28,NA,27,27,27,27,1830,57.7,61.2,67,62,"BC1"
12,4789357,4585490,4612610,712443,712443,16,47,NA,13,15,22,24,24,24,26,28,NA,23,27,27,25,2234,52.9,61.9,61.8,65.3,"BC1"
12,4789360,4585490,4612481,712258,712258,16,47,NA,13,28,28,28,28,26,27,28,NA,28,27,26,25,1741,51.1,57.7,58.6,62,"BC1"
12,4789361,4585490,4612481,712450,712450,16,47,NA,14,27,28,28,28,26,27,27,NA,26,25,22,28,1834,55.2,57.5,53.8,53.6,"BC1"
12,4789366,4585537,4613440,712047,712047,16,47,NA,15,28,27,28,28,27,27,27,NA,28,23,23,19,2034,60.4,65.5,67.5,65.7,"BC1"
12,4789368,4585537,4613440,712050,712050,16,47,NA,19,27,26,27,27,28,26,28,NA,27,26,27,27,2174,62.9,66.2,68,71.7,"BC1"
12,4789372,4585537,4613519,712240,712240,16,47,NA,8,27,27,27,28,27,25,27,NA,24,21,21,23,1955,58.5,63.3,61.8,69.3,"BC1"
12,4789373,4585537,4613519,712456,712456,16,47,NA,13,27,28,28,27,27,26,27,NA,25,24,24,21,1656,53.2,58.9,55,62.6,"BC1"
12,4789374,4585537,4613519,712024,712024,16,47,NA,7,27,27,26,27,28,27,24,NA,23,22,23,22,1930,55.6,61.7,59,70,"BC1"
12,4789378,4585537,4613388,712275,712275,16,47,NA,14,27,28,28,27,28,24,28,NA,24,25,23,23,1741,58.9,62.6,70,67.2,"BC1"
12,4789379,4585537,4613388,712459,712459,16,47,NA,12,28,27,26,27,23,24,23,NA,20,24,23,21,1904,57.5,57.3,68.4,68.5,"BC1"
12,4789385,4585547,4612061,712049,712049,16,47,NA,3,25,28,26,27,28,28,28,NA,27,26,28,26,1667,53.3,56.1,60.4,59.8,"BC1"
12,4789387,4585547,4612061,712274,712274,16,47,NA,14,28,28,28,27,27,27,28,NA,24,28,26,26,2006,57.9,62.6,64.2,65.8,"BC1"
12,4789389,4585547,4613340,712044,712044,16,47,NA,21,27,28,26,28,27,28,26,NA,27,28,27,27,1656,53.6,58.7,61.5,63.2,"BC1"
12,4789390,4585547,4613340,712001,712001,16,47,NA,5,8,19,23,19,27,28,28,NA,27,27,25,23,1755,57.6,64.8,64.8,64.3,"BC1"
12,4789392,4585547,4613600,712465,712465,16,47,NA,12,27,26,27,22,26,27,27,NA,27,27,27,15,2230,65.4,72,69.8,72.4,"BC1"
12,4789393,4585547,4613348,712030,712030,16,47,NA,13,28,27,24,28,22,26,27,NA,24,25,24,26,2205,55.3,62.2,63,66.4,"BC1"
12,4789394,4585547,4613348,712039,712039,16,47,NA,12,23,27,28,27,27,25,26,NA,27,25,25,24,1877,60.7,63.9,63.5,70.9,"BC1"
12,4789399,4585549,4612260,712472,712472,16,47,NA,19,28,27,28,27,28,28,27,NA,27,26,22,20,2138,56.8,57.5,60.1,69.8,"BC1"
12,4789400,4585549,4612260,712454,712454,16,47,10,12,8,0,1,0,0,0,0,NA,0,0,0,0,2378,NA,NA,NA,NA,"BC1"
12,4789404,4585549,4613005,712016,712016,16,47,NA,6,10,15,22,18,14,17,12,NA,14,14,11,14,2191,71.9,NA,78.7,79.3,"BC1"
12,4789405,4585549,4613005,712026,712026,16,47,NA,27,28,28,27,28,27,25,22,NA,25,27,25,23,1733,55.9,53.2,57.9,63.7,"BC1"
12,4789409,4585549,4613653,712003,712003,16,47,NA,10,27,27,27,27,28,27,26,NA,27,25,24,21,2004,57.9,64.5,64.4,66.9,"BC1"
12,4789412,4585549,4612573,712018,712018,16,47,NA,12,25,27,26,28,28,26,27,NA,26,24,26,24,1946,57.8,62.1,64.5,66.4,"BC1"
12,4789415,4585516,4613594,712008,712008,16,47,NA,14,28,28,28,27,28,27,27,NA,25,26,22,7,1834,59,57.1,58.6,63.2,"BC1"
12,4789416,4585516,4613594,712011,712011,16,47,NA,14,28,28,27,28,27,28,28,NA,28,28,28,23,2056,61.3,66.6,66.8,66.1,"BC1"
12,4789417,4585516,4613594,712041,712041,16,47,NA,18,27,28,27,28,28,28,28,NA,26,27,27,26,2019,59.7,60.2,59,62,"BC1"
12,4789421,4585516,4613140,712004,712004,16,47,NA,27,28,28,28,25,27,28,27,NA,23,26,26,25,1970,59.7,60.6,62.8,61.1,"BC1"
